request_id,customer,type,start_dt,end_dt
181bcdb2-e2d8-4c9a-a212-ee2a6540851a,E,Read,2022-07-18 08:42:55.061751,2022-07-18 08:42:57.160220
f7b60496-12fe-47eb-87b8-2eba0642dc7f,E,Read,2022-07-18 09:15:15.853733,2022-07-18 09:15:22.900712
fad042e1-8d74-4eb0-92f4-f26e2ce1cc37,A,Read,2022-07-18 09:10:04.264600,2022-07-18 09:10:06.277597
b0911121-7ba5-4f88-9d44-5f6954757032,D,Read,2022-07-18 08:22:30.670703,2022-07-18 08:22:33.770684
6e554870-b58f-4481-86e4-3fa9ce395298,A,Read,2022-07-18 08:51:08.227761,2022-07-18 08:51:11.977177
247a83bd-b755-4494-b4f5-7c2d8eca850a,B,Read,2022-07-18 09:12:17.394814,2022-07-18 09:12:19.854605
f2f6ae05-f3eb-45cd-a48e-6b4ec36ac0a7,A,Read,2022-07-18 08:46:28.457686,2022-07-18 08:46:32.197473
2d20a5e3-22f0-4c54-a400-05d8d39ec084,D,Read,2022-07-18 08:21:36.995942,2022-07-18 08:21:43.959478
94ef57b7-7bef-4d52-a674-fe4cceb244ca,B,Read,2022-07-18 08:34:56.539873,2022-07-18 08:34:58.450412
51964ef2-c9bb-4868-a483-cb574fcf0db5,D,Read,2022-07-18 08:47:58.036906,2022-07-18 08:48:03.221722
00e650ee-1dac-426c-985f-ca5da502150f,C,Read,2022-07-18 08:25:57.728122,2022-07-18 08:26:00.829956
aab50b9f-5ee4-4a93-83c9-5ba3fb4000ff,A,Read,2022-07-18 08:57:44.225742,2022-07-18 08:57:44.911535
d9a7c55c-75a4-4a7a-89f1-b5a4a4817023,D,Read,2022-07-18 08:19:13.555209,2022-07-18 08:19:15.069756
a945d148-de53-437d-bf79-6f9a48182154,A,Read,2022-07-18 08:29:43.995823,2022-07-18 08:29:46.219129
94db7786-263e-4868-96f7-50cdcd27655f,D,Read,2022-07-18 08:49:15.531007,2022-07-18 08:49:17.068967
254a744c-3ce9-4cf8-a8d3-0d7574b2c330,C,Read,2022-07-18 09:16:47.274246,2022-07-18 09:16:51.337839
e721ddc2-bef8-4115-96b7-95d3e7efb996,E,Read,2022-07-18 09:00:03.744394,2022-07-18 09:00:11.328670
8c84535d-b96c-4281-acf1-993685b24a28,C,Read,2022-07-18 09:14:59.476968,2022-07-18 09:15:04.043488
2e5725d8-4a27-4742-95ea-a7340b7550ae,E,Read,2022-07-18 08:19:07.628181,2022-07-18 08:19:11.612126
21ef63ba-e8cb-4d4a-9446-75272f60b979,D,Read,2022-07-18 09:01:05.983462,2022-07-18 09:01:06.760394
7f3e2b4c-2835-45b9-aa9c-467cac7e5966,D,Read,2022-07-18 09:14:42.880153,2022-07-18 09:14:45.832704
0cc31e70-7b44-4dc6-96d2-d8767694c6ce,D,Read,2022-07-18 08:56:46.115487,2022-07-18 08:56:49.217421
a71aac84-d1d8-4e7c-9095-6306e314d387,B,Read,2022-07-18 09:06:08.114794,2022-07-18 09:06:14.264144
8e302926-d599-4e95-9737-137d06e9452d,D,Read,2022-07-18 08:36:17.919743,2022-07-18 08:36:20.972443
564f82ed-b5f4-4e4c-a3ac-71bb816bc0af,C,Read,2022-07-18 08:49:16.309893,2022-07-18 08:49:21.922545
3128f18c-b0c5-400f-8b81-930e7e92969d,A,Read,2022-07-18 08:26:39.585537,2022-07-18 08:26:44.389955
217dc81c-6748-4f27-82f9-532469b8ba20,B,Read,2022-07-18 08:40:47.180957,2022-07-18 08:40:49.013313
f1474d10-fd53-42c3-81a3-5cb19b470f77,B,Read,2022-07-18 08:46:50.275713,2022-07-18 08:47:04.039462
fcad6bfb-22d9-4827-8fb1-03661a34f2fb,D,Read,2022-07-18 08:29:45.086619,2022-07-18 08:29:48.777851
4d230e95-64f5-4a63-81d7-37c0bc62848d,E,Read,2022-07-18 08:23:36.774364,2022-07-18 08:23:37.740552
0f3a19dd-d609-4b98-8045-7bb769567e46,A,Read,2022-07-18 09:12:39.090954,2022-07-18 09:12:45.231500
9e0ad7eb-3fa6-4cfa-afb8-c8f64bf65b71,E,Read,2022-07-18 09:06:38.524738,2022-07-18 09:06:45.678750
46ff5d52-fe88-49d4-a8eb-5b7753d958c5,B,Read,2022-07-18 08:58:39.643921,2022-07-18 08:58:43.850300
a8180191-857a-4b91-bec5-c38a821448ed,E,Read,2022-07-18 08:37:56.810371,2022-07-18 08:38:02.842038
6a534416-02b3-4527-aabd-6e732c6edd17,A,Read,2022-07-18 09:08:59.307882,2022-07-18 09:09:02.568787
6de35554-3fb9-4edd-8516-537a53bd6bfe,E,Read,2022-07-18 08:45:18.104378,2022-07-18 08:45:21.822848
18184d80-06d8-4b39-a9df-47a2b1c06d39,E,Read,2022-07-18 08:43:01.482274,2022-07-18 08:43:08.105750
fd4a6870-ca2f-42c6-8aad-b82d044c4b78,D,Read,2022-07-18 08:22:30.690382,2022-07-18 08:22:31.887906
7d4a667b-d1f5-4631-aa0f-961d0c1a5c3d,A,Read,2022-07-18 08:33:11.057456,2022-07-18 08:33:11.685389
8ed1c467-0f36-4f7e-9672-c563fe3bc5eb,D,Read,2022-07-18 09:10:30.388323,2022-07-18 09:10:39.236236
583c5b6b-9bb6-4f4a-9c07-45bd87107be1,E,Read,2022-07-18 08:45:48.939302,2022-07-18 08:45:53.101026
184beb50-6275-488a-9927-e587ddf6039a,A,Read,2022-07-18 08:50:29.425751,2022-07-18 08:50:34.279338
53a1c18a-2211-4f4e-b525-877321274ff5,C,Read,2022-07-18 08:51:24.142001,2022-07-18 08:51:26.145032
da3b5244-e200-4246-9898-590369c2b3c4,E,Read,2022-07-18 08:33:51.731401,2022-07-18 08:33:52.921891
17a857fe-a6c3-4f1c-954d-ae2d1ab40479,D,Read,2022-07-18 08:20:51.495560,2022-07-18 08:20:57.933361
6a271d1a-2c62-48d1-9019-82f01e2e8282,A,Read,2022-07-18 08:53:00.244304,2022-07-18 08:53:05.576908
98ce618d-e164-40c7-8a33-6f17e930c164,D,Read,2022-07-18 08:37:59.056943,2022-07-18 08:38:05.201158
83c27d73-55a9-4903-af36-8957a7a7be0c,B,Read,2022-07-18 09:00:35.686022,2022-07-18 09:00:36.306466
1fdc1f0b-ccd4-40c5-bc2a-fb9780e66e0c,B,Read,2022-07-18 08:48:45.286525,2022-07-18 08:48:46.724960
61b5dc9d-0a63-4d75-83b7-f138a4f5c57d,B,Read,2022-07-18 09:10:07.949553,2022-07-18 09:10:09.994169
df97a89c-decf-450d-9041-d7ac19fd0712,A,Read,2022-07-18 09:10:48.799843,2022-07-18 09:10:54.885332
a379f542-0ec8-427e-adfb-4d47261b2a17,C,Read,2022-07-18 08:46:37.140604,2022-07-18 08:46:40.902813
01340688-4a33-49cd-af9a-240924273a2d,E,Read,2022-07-18 08:38:45.746954,2022-07-18 08:38:51.271748
1e4f8046-b442-4c7a-bf85-2e8dd7aae8ae,C,Read,2022-07-18 09:09:42.329491,2022-07-18 09:09:45.407789
b8e5e471-ec04-4c79-8168-cc5f06507797,C,Read,2022-07-18 09:00:40.229955,2022-07-18 09:00:43.017885
0b176256-0aa1-4732-9f6b-db158a510b3b,B,Read,2022-07-18 08:33:46.646175,2022-07-18 08:33:48.643252
1b549012-81b0-4a0d-a531-5e70cc8bc7a0,A,Read,2022-07-18 08:42:08.350333,2022-07-18 08:42:10.739549
8003c7be-d2f3-493d-809d-89c6b3d1030f,D,Read,2022-07-18 08:25:35.606173,2022-07-18 08:25:40.992416
af555ca3-6386-406b-aff6-87f0480c92a1,A,Read,2022-07-18 09:02:57.505911,2022-07-18 09:03:03.090337
db645f14-b451-43ca-a3ca-de012fd42803,D,Read,2022-07-18 08:43:15.213341,2022-07-18 08:43:26.283809
df9755e1-7801-46a3-b8e2-04278b186aae,E,Read,2022-07-18 08:47:56.823488,2022-07-18 08:48:04.938015
c332cb6d-1de0-44c2-b761-5400ad50e31a,C,Read,2022-07-18 08:46:51.029563,2022-07-18 08:46:53.258058
f7048bac-c57d-4beb-b2af-cc3d5a7d81c1,C,Read,2022-07-18 08:50:18.752497,2022-07-18 08:50:20.053370
c1b9ad8e-86e0-40b8-90eb-4a4a551f4403,D,Read,2022-07-18 08:40:09.132408,2022-07-18 08:40:10.266162
ce021f54-e80d-4b7e-bdaf-16f34eb9eea5,E,Read,2022-07-18 08:28:01.306099,2022-07-18 08:28:04.921859
8df2287f-b986-4317-8e1c-89f696541007,C,Read,2022-07-18 09:08:00.012747,2022-07-18 09:08:01.101755
ca911dbb-61f7-4538-b65d-6b864ee6ed2e,E,Read,2022-07-18 09:02:37.189609,2022-07-18 09:02:39.287356
1cd5c44d-3c82-4c60-a5c4-74205df88711,C,Read,2022-07-18 09:02:47.282562,2022-07-18 09:02:48.454364
85be4c0b-682c-42ac-8c9f-fa0738011363,B,Read,2022-07-18 08:33:24.344876,2022-07-18 08:33:28.071750
b0149b9c-7170-4072-a5d1-1fcf190aabc6,A,Read,2022-07-18 08:44:43.845228,2022-07-18 08:44:46.113249
3da3dd22-ac19-49b6-aabc-c9bff697ebc2,E,Read,2022-07-18 08:47:13.177753,2022-07-18 08:47:16.110721
816196bf-0ed2-4f3e-a209-81dc8398df50,B,Read,2022-07-18 08:33:56.146962,2022-07-18 08:33:58.657670
f48e93d3-0678-451f-8149-d9ddbed746ec,A,Read,2022-07-18 08:40:39.582157,2022-07-18 08:40:43.140012
99d26628-a654-44d3-938a-a18cc01cdeb7,B,Read,2022-07-18 08:51:31.278282,2022-07-18 08:51:33.903309
62683ccd-7cb1-4de8-a217-a7c2a63aad5b,A,Read,2022-07-18 08:33:47.767969,2022-07-18 08:33:56.938013
02e9f4c8-e772-4b48-abd5-822b0635e8d6,E,Read,2022-07-18 09:18:18.369855,2022-07-18 09:18:24.326359
e6a5e292-a1b3-4a1f-96dc-7a2fc2f28e1c,E,Read,2022-07-18 08:37:28.443165,2022-07-18 08:37:29.887069
16eade25-f4b7-488c-a0ca-a074f54991dd,D,Read,2022-07-18 08:37:51.728562,2022-07-18 08:37:55.861097
3c0c7374-9e29-400d-87b9-0dfadde48761,E,Read,2022-07-18 08:56:38.522308,2022-07-18 08:56:44.656968
f8174edb-744c-474e-a31d-ac036c212f2f,E,Read,2022-07-18 08:26:01.692922,2022-07-18 08:26:02.992469
3d49c772-4787-4c02-bb64-70f88338cae8,D,Read,2022-07-18 09:07:08.617966,2022-07-18 09:07:13.206011
fc060931-c542-4ca4-ad8e-13a2258ccd7c,B,Read,2022-07-18 08:34:04.770698,2022-07-18 08:34:13.478147
80910d65-7e95-46f9-8b2d-6596f575379d,E,Read,2022-07-18 09:06:34.191731,2022-07-18 09:06:36.872427
86b7eb8c-0ae0-484a-971e-5768637a01c0,E,Read,2022-07-18 08:59:48.987052,2022-07-18 08:59:52.332628
01654690-b508-443e-a16c-5b2a88d3004f,A,Read,2022-07-18 08:59:32.265669,2022-07-18 08:59:43.348319
ce2c0137-2c26-49b5-b57a-bc2419504dee,E,Read,2022-07-18 09:13:03.540606,2022-07-18 09:13:12.821713
2e8fdb46-e2b5-4c49-a476-6e9fa10cb476,B,Read,2022-07-18 09:11:22.738850,2022-07-18 09:11:29.934015
3a5a7f46-fa76-4d29-bfb5-0e255cbbdb03,B,Read,2022-07-18 08:47:08.290222,2022-07-18 08:47:10.959525
17500ff5-4193-437d-9270-a9d360f46702,C,Read,2022-07-18 08:53:59.859996,2022-07-18 08:54:02.355398
7916fa2f-a32c-46be-b760-e83fd610c2ee,A,Read,2022-07-18 09:18:02.559242,2022-07-18 09:18:05.238747
10c3a5bf-395d-410a-bedb-da43ee155e36,C,Read,2022-07-18 09:00:49.512710,2022-07-18 09:00:52.836612
85d8f12e-c593-4e6d-acb7-80441f9dbd57,C,Read,2022-07-18 08:31:53.650824,2022-07-18 08:31:56.678822
9e5a1579-7577-4574-b989-5d17d9556c37,E,Read,2022-07-18 08:57:44.275753,2022-07-18 08:57:49.791085
2ed2a74d-a9d5-490d-8ce7-87583eb7020e,A,Read,2022-07-18 08:20:22.039322,2022-07-18 08:20:26.625870
c382c617-d5c7-4644-9cdd-a6e5d8458635,B,Read,2022-07-18 08:28:51.206591,2022-07-18 08:28:55.159999
e9b51a52-7401-436a-8252-0e7f845a2be6,A,Read,2022-07-18 09:06:26.628932,2022-07-18 09:06:33.208924
3e983bc3-07d6-4315-a544-77ff404cff2b,A,Read,2022-07-18 08:47:29.975607,2022-07-18 08:47:33.752814
72197dd2-d48c-4d36-9300-97028dded811,A,Read,2022-07-18 09:11:44.039283,2022-07-18 09:11:51.117566
6372990d-4e71-436c-afdf-92ae61c62177,A,Read,2022-07-18 08:57:01.790117,2022-07-18 08:57:05.830933
8a831cd5-8037-44c9-bb53-71dab1f7eed5,E,Read,2022-07-18 08:19:45.803016,2022-07-18 08:19:47.259753
98e41331-2bf3-447e-ba16-6c623e431e29,A,Read,2022-07-18 08:49:23.026537,2022-07-18 08:49:29.380455
cfe085a2-959f-4532-8b3a-03becb67a12e,A,Read,2022-07-18 09:18:20.257723,2022-07-18 09:18:32.364496
8e40335c-afad-491b-8a31-58a7b56ab79d,E,Read,2022-07-18 08:56:27.311152,2022-07-18 08:56:29.996396
bef76b65-f989-4027-abbc-cae1e7dcd4e3,A,Read,2022-07-18 08:29:16.998233,2022-07-18 08:29:18.472471
9679b4c1-de28-4d81-9ef6-b4ca24ba3d37,D,Read,2022-07-18 09:11:43.523068,2022-07-18 09:11:44.550909
ab6d5c3a-b103-448e-b872-6d14a31a5cb2,D,Read,2022-07-18 08:57:23.030833,2022-07-18 08:57:25.962807
6373091a-dd62-4df5-b55a-a2762e4bc6f7,B,Read,2022-07-18 09:07:50.723970,2022-07-18 09:07:58.393891
95788e60-1b1b-4f46-96f2-552fade075f1,A,Read,2022-07-18 08:54:29.873792,2022-07-18 08:54:31.630663
defd0e87-a8c0-4a6c-95c7-b0b64c021c2e,A,Read,2022-07-18 08:40:14.206836,2022-07-18 08:40:15.958946
1c3b8a6f-5f41-45a1-ad5a-eadcda54c28a,A,Read,2022-07-18 09:15:08.788832,2022-07-18 09:15:11.457821
dda19d10-11ba-43cd-8b0b-d13e3da7bbfe,B,Read,2022-07-18 08:28:58.662744,2022-07-18 08:28:59.895251
c4312459-927d-422f-8c0b-5a97286f6382,E,Read,2022-07-18 09:18:12.014568,2022-07-18 09:18:14.711379
62d4a9d2-445c-4084-8560-58e2fbf6222c,E,Read,2022-07-18 08:28:18.296576,2022-07-18 08:28:25.368263
f4fc291d-1300-47fb-a3a6-80b244aff6ac,A,Read,2022-07-18 08:54:23.613317,2022-07-18 08:54:28.596934
42b56b3f-1a73-4c36-bfd3-6ef0a0577e3c,B,Read,2022-07-18 09:08:07.780097,2022-07-18 09:08:11.099721
3ee5a12b-2a46-4196-ab1f-4b468dbede66,B,Read,2022-07-18 09:05:09.775689,2022-07-18 09:05:11.764765
d2fec550-81da-41ab-b5ba-9d7bd8cce3e8,E,Read,2022-07-18 08:29:06.248972,2022-07-18 08:29:12.213944
5e44e967-c535-4230-b33e-2cd04b5148c8,A,Read,2022-07-18 08:46:39.244380,2022-07-18 08:46:40.744005
6d40e258-98df-4828-ab7b-ce6f481a32ff,C,Read,2022-07-18 08:19:56.321424,2022-07-18 08:20:02.712023
60be485b-abb3-48f1-bc93-05c19255956a,C,Read,2022-07-18 08:39:48.194101,2022-07-18 08:39:51.525554
35f64cbe-5088-4e8e-9b20-af59020b45af,B,Read,2022-07-18 08:23:07.609598,2022-07-18 08:23:15.753168
d2020a22-d90e-427d-be4c-ef864f4333d6,C,Read,2022-07-18 09:14:38.044177,2022-07-18 09:14:38.846861
1f406434-c9c1-4c3a-9395-9310ebe71496,D,Read,2022-07-18 08:51:57.877113,2022-07-18 08:52:05.185974
90cc8139-9533-4cd2-914b-f8e482e74dea,A,Read,2022-07-18 08:21:19.281731,2022-07-18 08:21:21.855666
0c7f9ee8-0558-467a-9141-416f43d9b1bd,C,Read,2022-07-18 08:53:27.312573,2022-07-18 08:53:28.658051
039e8864-5dce-4c20-b40f-4f8d33d72aec,B,Read,2022-07-18 09:14:09.377939,2022-07-18 09:14:11.134906
c594d8dd-865c-4fec-aa51-fab9c8724e3b,D,Read,2022-07-18 08:53:46.590644,2022-07-18 08:53:49.620969
26c8a609-ac38-463b-b593-f4a2bfd43d5f,D,Read,2022-07-18 08:31:15.426832,2022-07-18 08:31:17.650396
0c506067-481d-4567-92b5-94188a22ff30,C,Read,2022-07-18 09:06:16.629297,2022-07-18 09:06:18.245097
8a1de0c9-3d4f-4c95-8ba4-44451d2d67e4,C,Read,2022-07-18 09:13:06.366572,2022-07-18 09:13:07.120992
29f62c3d-cbdb-475c-992c-a4e8d50aff28,B,Read,2022-07-18 08:29:17.110883,2022-07-18 08:29:18.606820
90f53aa7-d654-42c6-bc0a-32be99dd7260,C,Read,2022-07-18 08:48:10.128806,2022-07-18 08:48:14.601905
75ffa8cf-92bc-4d4d-919c-8531bbfdba57,A,Read,2022-07-18 09:09:07.204498,2022-07-18 09:09:14.917678
52ae66bd-392e-4edc-a8c0-6d40377589bc,C,Read,2022-07-18 08:38:03.413403,2022-07-18 08:38:07.164349
00a83497-c0bb-4ff0-8585-10647e28fda4,A,Read,2022-07-18 08:33:14.127358,2022-07-18 08:33:19.078829
9656b137-b181-4991-a37a-e7add1ce0131,A,Read,2022-07-18 08:57:33.575443,2022-07-18 08:57:40.685892
ee66ac90-7f52-4fd8-832e-00ac42452849,E,Read,2022-07-18 08:24:31.079135,2022-07-18 08:24:37.179556
530db62d-fe91-4dfb-909f-f6ea6df34178,B,Read,2022-07-18 08:48:40.780096,2022-07-18 08:48:43.687876
9f26e824-920c-48fe-aa50-68cab0427005,A,Read,2022-07-18 08:54:52.157747,2022-07-18 08:55:04.695775
cee6a5a8-066e-4321-a620-abb1d67dfaa4,B,Read,2022-07-18 09:09:20.560320,2022-07-18 09:09:22.741137
2d85fa97-1d9f-40af-89e4-e378475eb2ec,A,Read,2022-07-18 08:48:33.558987,2022-07-18 08:48:34.834625
163ec62e-68ce-4d6c-9b58-6e62abf10e74,B,Read,2022-07-18 09:01:08.706833,2022-07-18 09:01:09.455148
87416ccd-6131-44fd-9b6c-afe6fc78d346,D,Read,2022-07-18 09:04:27.545241,2022-07-18 09:04:30.271434
efc01d9a-5c0d-497f-93d0-8ae3ee4d1614,C,Read,2022-07-18 08:53:33.625966,2022-07-18 08:53:34.349000
8074a4a1-7dd4-4b52-952b-63675446faa9,E,Read,2022-07-18 08:29:07.066814,2022-07-18 08:29:08.057436
3b3c8070-7ee1-44c7-ab6b-8b1f5e1aee2b,C,Read,2022-07-18 08:34:40.880909,2022-07-18 08:34:41.668263
ece9f992-68c7-4b63-b1e0-971ed516c037,B,Read,2022-07-18 09:00:36.832794,2022-07-18 09:00:40.309450
aeacdf4c-23fb-44ee-af8c-ca878a0086d6,D,Read,2022-07-18 08:49:35.247988,2022-07-18 08:49:40.066085
435a191c-3be7-4525-b5f1-0f24556e93f9,B,Read,2022-07-18 08:23:41.047717,2022-07-18 08:23:49.659600
e60a26e6-3d1e-432f-a85a-5434057cc88c,A,Read,2022-07-18 08:19:38.098603,2022-07-18 08:19:39.618216
d81bb8ec-1a80-4cf1-afc2-6152d4453d70,D,Read,2022-07-18 08:23:01.288807,2022-07-18 08:23:05.094651
d8f09868-9e52-4799-bfb7-657fb7c2a721,A,Read,2022-07-18 09:08:06.095026,2022-07-18 09:08:08.161178
c5d8f7d7-d498-441d-8fc1-fa52d7634209,E,Read,2022-07-18 08:34:46.552478,2022-07-18 08:34:53.566550
6fb98c34-5518-42e3-944f-d0525420ada4,E,Read,2022-07-18 08:59:43.282305,2022-07-18 08:59:46.494129
f6977d1e-73d9-42d8-ad15-46ecc74c17d0,D,Read,2022-07-18 09:18:00.209730,2022-07-18 09:18:01.539593
d2393605-69b7-4c96-af35-d0140c454860,B,Read,2022-07-18 08:44:20.922202,2022-07-18 08:44:26.160722
670e9354-65cb-43f6-a67c-b687d9907990,D,Read,2022-07-18 08:52:09.339826,2022-07-18 08:52:12.213699
e5fac547-9086-4df6-a431-1bf66c6619f2,E,Read,2022-07-18 08:57:11.325411,2022-07-18 08:57:16.784873
87bb1a13-0931-4a42-95a3-ddd77beda4a7,E,Read,2022-07-18 08:31:30.092084,2022-07-18 08:31:34.303704
c3e64a55-f080-4230-9ab8-2b7295d3d8af,E,Read,2022-07-18 08:34:16.069505,2022-07-18 08:34:16.609437
3c9694da-1bed-49d4-b2c0-c620c52ca506,B,Read,2022-07-18 08:28:18.696731,2022-07-18 08:28:22.881439
c20b9688-ef25-437b-8a28-fcf0c69d95c3,B,Read,2022-07-18 08:28:23.799387,2022-07-18 08:28:27.924351
865e373f-9fdf-4322-9981-f3868d8590aa,C,Read,2022-07-18 08:30:30.352379,2022-07-18 08:30:32.379489
81e6ac78-ee44-48e7-84f2-cfb2a8af1fa6,A,Read,2022-07-18 08:24:51.789274,2022-07-18 08:24:56.051110
41f5c502-c70e-47c1-8a7f-0dd6ee7e17cd,E,Read,2022-07-18 08:57:13.319689,2022-07-18 08:57:19.026366
d63f58ef-7bc1-406c-a268-a4a6855cdcab,A,Read,2022-07-18 09:00:20.414591,2022-07-18 09:00:22.274517
2ca5b96e-886e-4cad-8fe8-a717d0a90cc6,E,Read,2022-07-18 08:44:13.693997,2022-07-18 08:44:16.786715
57a8a534-8f66-46ec-ad2a-6ad7a8b59ffe,C,Read,2022-07-18 08:46:29.393734,2022-07-18 08:46:37.932242
3095e747-d96a-4a35-80da-8273a079de7c,C,Read,2022-07-18 09:08:50.782267,2022-07-18 09:08:53.205859
2ae0ee44-9734-4e4f-93b6-8c9c41dc99b5,D,Read,2022-07-18 09:05:27.012520,2022-07-18 09:05:38.824620
98004999-7ca1-4cbd-a366-829eeb3e0ea8,D,Read,2022-07-18 08:35:06.240834,2022-07-18 08:35:09.146163
8579e332-d419-49b1-a2ce-8d55d99394f8,B,Read,2022-07-18 08:25:37.257460,2022-07-18 08:25:39.863931
e4cb8368-8543-4344-abde-34de20873a1c,C,Read,2022-07-18 08:50:05.787707,2022-07-18 08:50:15.700723
0a15df93-c9b1-4020-8357-d678436a519b,D,Read,2022-07-18 08:41:55.613571,2022-07-18 08:42:03.759183
807dfe44-3598-4a94-8d9b-37ce56a08bd6,B,Read,2022-07-18 09:00:41.121094,2022-07-18 09:00:43.466659
b2b93148-0255-415c-9770-3e39fb72e2ce,C,Read,2022-07-18 09:01:31.967329,2022-07-18 09:01:38.529506
240f88da-12d4-48b4-b65b-ce44f4422187,E,Read,2022-07-18 09:11:22.864329,2022-07-18 09:11:26.513823
32ac9be4-8efd-4e6e-9831-4a07fce12ca2,E,Read,2022-07-18 08:56:32.232710,2022-07-18 08:56:34.837655
71895e1f-4ed8-4bb4-a6df-30e64fcff459,E,Read,2022-07-18 08:37:50.585791,2022-07-18 08:38:01.199307
99b59c33-a133-43da-b922-3b601e1da96f,B,Read,2022-07-18 09:05:29.743056,2022-07-18 09:05:32.436883
a8f1c8a9-8572-4c24-9ffa-8d1a5ac1096f,D,Read,2022-07-18 09:00:52.209593,2022-07-18 09:01:05.824082
d1e24ccc-1b21-4c53-9bcd-480c82f01804,B,Read,2022-07-18 08:35:57.459896,2022-07-18 08:36:00.628825
274132d5-7cbc-4e26-9b36-bafa4c86f39a,B,Read,2022-07-18 08:29:20.568289,2022-07-18 08:29:22.119531
36ecef45-703e-4ce5-a0cc-ffc3208e20ba,A,Read,2022-07-18 08:37:56.072924,2022-07-18 08:37:57.948044
54ae4bd2-3346-461f-9719-00bb2613fefe,B,Read,2022-07-18 08:55:11.678376,2022-07-18 08:55:17.457724
3e209f56-f6a1-4140-bfbd-25ed4f360816,D,Read,2022-07-18 08:34:12.966012,2022-07-18 08:34:16.299800
c12f997a-0f72-4a69-ac23-01c92251b2c0,B,Read,2022-07-18 08:26:42.806806,2022-07-18 08:26:47.525549
d02224c9-61cd-4444-ae72-966642bf370c,A,Read,2022-07-18 08:33:10.957392,2022-07-18 08:33:16.089035
a2019183-ba2a-4556-a062-e9d479640c36,D,Read,2022-07-18 08:57:47.837872,2022-07-18 08:57:58.965816
a6cb47b8-fbfd-4664-bc52-94d058021fa3,C,Read,2022-07-18 09:11:53.977133,2022-07-18 09:12:14.630913
b88eb27b-7a42-42b3-9bf8-68646c703f06,C,Read,2022-07-18 08:50:58.457299,2022-07-18 08:51:02.825077
22f5a906-69f0-4dc7-ad81-537d86e97891,E,Read,2022-07-18 08:48:29.679194,2022-07-18 08:48:31.228804
5b863eac-d643-44ca-964a-7de43ad565a4,C,Read,2022-07-18 08:30:38.010162,2022-07-18 08:30:41.043382
bf2ff72e-d429-4ba8-94f3-0bfaac7c99f8,A,Read,2022-07-18 08:30:21.681809,2022-07-18 08:30:22.497284
39cacd31-7e97-4837-b0ca-9363144d1aaa,D,Read,2022-07-18 09:00:52.350202,2022-07-18 09:00:54.462750
a9cdfd35-18da-4adb-9121-665cee8bc00f,E,Read,2022-07-18 08:40:47.829809,2022-07-18 08:40:50.240216
efd18e8f-39aa-4309-9352-b462baaa6aba,E,Read,2022-07-18 08:35:22.596590,2022-07-18 08:35:23.445525
d267d8af-53e0-4a58-a700-41f4108df0cb,B,Read,2022-07-18 09:05:50.233085,2022-07-18 09:05:50.792408
edeb5d66-052c-4840-8fd2-6ed743735cd4,D,Read,2022-07-18 09:09:51.658172,2022-07-18 09:09:57.624947
c8635890-b876-4a2c-a48a-42031de8eb0b,E,Read,2022-07-18 08:58:12.314726,2022-07-18 08:58:19.718840
3cc43819-9c01-47cc-a42a-61d4b189e151,B,Read,2022-07-18 08:21:08.757057,2022-07-18 08:21:15.277655
405a7faa-b0f3-499f-a237-0cdf8659f870,B,Read,2022-07-18 08:41:49.082868,2022-07-18 08:41:49.483716
7a3f7aea-e18f-479b-9ee2-98a9bb10ad78,C,Read,2022-07-18 09:13:15.944871,2022-07-18 09:13:22.478751
9c646835-0c07-4495-9d68-4fc93b715829,D,Read,2022-07-18 08:44:23.339919,2022-07-18 08:44:28.124147
cb553916-752c-481f-ab9f-5dfc8e09905e,E,Read,2022-07-18 08:19:23.847454,2022-07-18 08:19:28.530672
5c038ef5-19ab-48f8-80d7-ccac6287e95c,A,Read,2022-07-18 08:35:44.960239,2022-07-18 08:35:53.413227
86555e0a-088c-48f6-baed-683e92f1752e,C,Read,2022-07-18 09:17:21.615788,2022-07-18 09:17:27.754004
1075eea3-badc-4ee7-a693-ed18b5e5702c,C,Read,2022-07-18 08:34:40.925540,2022-07-18 08:34:41.708217
73fdf7a0-8adf-4069-b76b-ec7641bf32b4,B,Read,2022-07-18 08:43:33.675153,2022-07-18 08:43:36.237868
282ac853-36a3-4c97-b041-659a63238593,E,Read,2022-07-18 09:03:22.815039,2022-07-18 09:03:29.558927
9207149c-87ef-485f-a467-b083248e8f4e,C,Read,2022-07-18 08:31:51.435246,2022-07-18 08:32:01.223083
859075c6-a037-4671-9973-5531b8cda804,D,Read,2022-07-18 09:03:38.520564,2022-07-18 09:03:42.116472
53f6eedc-e53f-430f-aa74-384690640769,B,Read,2022-07-18 08:53:49.504168,2022-07-18 08:53:50.632023
46187243-8ce9-46ff-b40a-824405a995e2,C,Read,2022-07-18 08:38:55.521482,2022-07-18 08:38:57.341816
5017efbb-1c39-47ae-bf95-73b1f2c008c0,B,Read,2022-07-18 08:19:29.469285,2022-07-18 08:19:30.653288
6a46e574-7724-4fc3-8f9d-ea883b4c682c,B,Read,2022-07-18 08:55:46.011350,2022-07-18 08:55:49.924148
4a471d7f-7803-4faf-9b43-7d42e480d11c,C,Read,2022-07-18 08:20:25.714524,2022-07-18 08:20:25.839341
b23f503b-0fe4-4a1f-a628-84d54321a8e6,A,Read,2022-07-18 08:49:44.256126,2022-07-18 08:49:49.548631
